cluster,n_atoms,E_cluster,BE_per_atom
C-2509655-3548-821,240,-10.38927230882562,-7.326711365379893
C-2509655-3548-822,240,-8.93606104048261,-7.332766412331322
C-2509655-3548-823,240,-10.4620127774562,-7.326408280093932
C-2509655-3548-826,240,-7.913664639670757,-7.337026397334705
C-2509655-3548-827,240,-8.634618112522615,-7.334022424531156
C-2509655-3548-828,240,-8.548467674029826,-7.334381384691542
C-2509655-3548-829,240,-9.038956545918044,-7.332337681058674
C-2509655-3548-83,240,-8.458068792822738,-7.334758046696572
C-2509655-3548-831,240,-8.916472465499712,-7.332848031393751
C-2509655-3548-832,240,-8.360110480865853,-7.335166206329726
C-2509655-3548-833,240,-8.84775305013084,-7.333134362291121
C-2509655-3548-834,240,-8.32376171114551,-7.335317659536893
C-2509655-3548-835,240,-8.936049677470285,-7.332766459677207
C-2509655-3548-836,240,-9.83972594632844,-7.3290011418902985
C-2509655-3548-837,240,-8.984373108225467,-7.33256511204906
C-2509655-3548-838,240,-8.984406547993988,-7.332564972716692
C-2509655-3548-84,240,-8.63230822542639,-7.334032049060723
C-2509655-3548-840,240,-8.63905147812799,-7.334003952174466
C-2509655-3548-842,240,-8.722499289722366,-7.333656252959489
C-2509655-3548-843,240,-8.667493270048737,-7.33388544470813
C-2509655-3548-844,240,-10.39290301754772,-7.3266962374268845
C-2509655-3548-845,240,-8.783843742801082,-7.333400651071662
C-2509655-3548-846,240,-11.13661401855142,-7.323597441589369
C-2509655-3548-847,240,-8.940339799100865,-7.332748584170413
C-2509655-3548-849,240,-8.936069261732122,-7.332766378076116
C-2509655-3548-85,240,-9.457217813533843,-7.330594925776942
C-2509655-3548-850,240,-8.267633108736407,-7.335551528713598
C-2509655-3548-851,240,-8.817660149028862,-7.333259749379047
C-2509655-3548-852,240,-8.79050800176961,-7.33337288332596
C-2509655-3548-853,240,-8.814915074802038,-7.333271187188325
C-2509655-3548-854,240,-8.455771486952575,-7.3347676188043645
C-2509655-3548-855,240,-8.722364966507428,-7.333656812639552
C-2509655-3548-856,240,-9.008467015793899,-7.332464720767525
C-2509655-3548-857,240,-8.184405377000273,-7.335898310929165
C-2509655-3548-858,240,-8.338881770410643,-7.335254659289956
C-2509655-3548-859,240,-9.15062500096875,-7.331872395829296
C-2509655-3548-860,240,-8.68033236175033,-7.333831948492707
C-2509655-3548-861,240,-10.5397650551724,-7.3260843122701145
C-2509655-3548-862,240,-9.298305240060413,-7.331257061499747
C-2509655-3548-863,240,-8.936058830454945,-7.332766421539771
C-2509655-3548-864,240,-11.2906897254123,-7.322955459477449
C-2509655-3548-867,240,-8.490538301038637,-7.334622757079005
C-2509655-3548-868,240,-8.936065136691692,-7.332766395263785
C-2509655-3548-869,240,-9.556183543854736,-7.330182568567271
C-2509655-3548-87,240,-8.918696143206846,-7.332838766069971
C-2509655-3548-870,240,-8.644997703119909,-7.3339791762369995
C-2509655-3548-871,240,-8.34616114096914,-7.3352243285792955
C-2509655-3548-872,240,-8.785088868899072,-7.333395463046254
C-2509655-3548-873,240,-8.48225558674057,-7.334657268388581
C-2509655-3548-874,240,-8.455769820768172,-7.334767625746799
C-2509655-3548-875,240,-8.113317421204698,-7.3361945107449795
C-2509655-3548-876,240,-8.455786171623592,-7.3347675576182345
C-2509655-3548-877,240,-8.984376083307238,-7.332565099652886
C-2509655-3548-878,240,-10.35766839077785,-7.326843048371758
C-2509655-3548-879,240,-8.620162087519358,-7.334082657968669
C-2509655-3548-88,240,-8.819344306086549,-7.333252732057972
C-2509655-3548-880,240,-8.93604165409979,-7.332766493107917
C-2509655-3548-881,240,-8.975662035879873,-7.332601408183834
C-2509655-3548-882,240,-10.51651442653637,-7.326181189889431
C-2509655-3548-883,240,-8.363575542958813,-7.335151768571005
C-2509655-3548-884,240,-8.79940941311932,-7.333335794112003
C-2509655-3548-885,240,-9.10574630009575,-7.332059390416267
C-2509655-3548-886,240,-8.53577454405087,-7.334434272733121
C-2509655-3548-887,240,-8.984393527614358,-7.332565026968273
C-2509655-3548-888,240,-8.504205008046283,-7.334565812466474
C-2509655-3548-889,240,-9.55826557394524,-7.330173893441895
C-2509655-3548-89,240,-9.865148623086146,-7.328895214070474
C-2509655-3548-890,240,-8.288111358291019,-7.335466202673787
C-2509655-3548-891,240,-9.865173233303155,-7.328895111527903
C-2509655-3548-892,240,-8.66328219577669,-7.33390299085093
C-2509655-3548-893,240,-10.36181779380435,-7.326825759192482
C-2509655-3548-894,240,-11.40642227492098,-7.3224732405211626
C-2509655-3548-895,240,-9.421259630033983,-7.330744751541525
C-2509655-3548-896,240,-8.984381436697833,-7.332565077347093
C-2509655-3548-897,240,-8.55234277525627,-7.334365238436432
C-2509655-3548-898,240,-9.178594283808495,-7.331755857150798
C-2509655-3548-899,240,-10.35771107391211,-7.3268428705253665
C-2509655-3548-9,240,-8.90359406080315,-7.33290169141332
C-2509655-3548-90,240,-8.18531712209225,-7.335894511991282
C-2509655-3548-900,240,-8.936095249505794,-7.3327662697937255
C-2509655-3548-901,240,-8.932365131557235,-7.332781811951845
C-2509655-3548-902,240,-9.849415093151523,-7.328960770445202
C-2509655-3548-903,240,-11.16303404765935,-7.323487358134753
C-2509655-3548-904,240,-8.765839684580026,-7.333475667980917
C-2509655-3548-905,240,-8.279221035543296,-7.335503245685236
C-2509655-3548-906,240,-8.359503404316644,-7.335168735815347
C-2509655-3548-908,240,-8.9896552258517,-7.332543103225618
C-2509655-3548-909,240,-9.586842253906326,-7.330054823942057
C-2509655-3548-91,240,-10.56865221302212,-7.325963949112408
C-2509655-3548-910,240,-8.819359013662545,-7.333252670776406
C-2509655-3548-911,240,-8.567483384878619,-7.334302152563006
C-2509655-3548-912,240,-8.525823347194198,-7.334475736053358
C-2509655-3548-913,240,-8.55223865917302,-7.334365672253445
C-2509655-3548-914,240,-8.13410416566053,-7.336107899309748
C-2509655-3548-915,240,-8.936064726744977,-7.332766396971896
C-2509655-3548-916,240,-14.762456627283,-7.308489764052988
C-2509655-3548-917,240,-8.816428330607117,-7.333264881955803
C-2509655-3548-918,240,-8.455767598924387,-7.334767635004481
C-2509655-3548-919,240,-8.984391514112296,-7.332565035357865
C-2509655-3548-92,240,-8.802749735175674,-7.333321876103435
C-2509655-3548-920,240,-9.050191359311995,-7.3322908693362
C-2509655-3548-921,240,-8.01861941353954,-7.336589085776919
C-2509655-3548-922,240,-9.073996086512423,-7.332191682972865
C-2509655-3548-923,240,-8.98439455818051,-7.332565022674247
C-2509655-3548-925,240,-8.802728922504018,-7.333321962822899
C-2509655-3548-926,240,-8.539924163721206,-7.334416982651161
C-2509655-3548-927,240,-8.396769473139532,-7.335013460528585
C-2509655-3548-928,240,-9.763827023236443,-7.329317387403181
C-2509655-3548-93,240,-9.586851487020464,-7.330054785470748
C-2509655-3548-930,240,-8.945650437660946,-7.332726456509746
C-2509655-3548-931,240,-8.81442260873063,-7.333273239130289
C-2509655-3548-932,240,-8.66512244346415,-7.333895323152233
C-2509655-3548-933,240,-8.802750112307898,-7.33332187453205
C-2509655-3548-934,240,-8.813607132855653,-7.333276636946435
C-2509655-3548-935,240,-8.348540972156874,-7.335214412616013
C-2509655-3548-936,240,-8.816903281277954,-7.333262902994675
C-2509655-3548-938,240,-8.547628718733547,-7.33438488033861
C-2509655-3548-940,240,-8.866932060762595,-7.333054449746823
C-2509655-3548-941,240,-8.87835317125314,-7.333006861786445
C-2509655-3548-942,240,-8.133467542295255,-7.336110551907103
C-2509655-3548-943,240,-10.51597563470728,-7.326183434855386
C-2509655-3548-944,240,-10.85680674239047,-7.324763305240039
C-2509655-3548-945,240,-8.834663662917535,-7.33318890140451
C-2509655-3548-946,240,-8.936064469163743,-7.332766398045151
C-2509655-3548-947,240,-8.98440255265861,-7.332564989363922
C-2509655-3548-948,240,-8.62015643327791,-7.334082681528008
C-2509655-3548-949,240,-8.819655275187255,-7.333251436353387
C-2509655-3548-95,240,-8.379759637513857,-7.335084334843692
C-2509655-3548-950,240,-9.865145538555126,-7.328895226922686
C-2509655-3548-951,240,-9.671785191559671,-7.3297008950351685
C-2509655-3548-953,240,-9.062585429875686,-7.332239227375518
C-2509655-3548-954,240,-8.539923089736273,-7.334416987126099
C-2509655-3548-955,240,-8.723773840297639,-7.333650942332094
C-2509655-3548-956,240,-9.779823680667562,-7.329250734663885
C-2509655-3548-957,240,-8.936050057819271,-7.3327664580924194
C-2509655-3548-958,240,-8.984398431533053,-7.332565006535279
C-2509655-3548-959,240,-9.057863885089791,-7.332258900478792
C-2509655-3548-96,240,-10.0157133507722,-7.32826786103845
C-2509655-3548-960,240,-8.984392249328613,-7.332565032294464
C-2509655-3548-961,240,-9.665109057836482,-7.329728712259015
C-2509655-3548-962,240,-8.984389150818144,-7.332565045204925
C-2509655-3548-966,240,-8.382723341192875,-7.335071986078363
C-2509655-3548-967,240,-8.433338697227278,-7.334861088761553
C-2509655-3548-969,240,-8.362616913175078,-7.3351557628617705
C-2509655-3548-97,240,-8.93606230175205,-7.332766407076033
C-2509655-3548-971,240,-8.814921418181333,-7.333271160757578
C-2509655-3548-973,240,-8.285961473304676,-7.3354751605278965
C-2509655-3548-974,240,-8.97564668045832,-7.3326014721647566
C-2509655-3548-975,240,-10.35768753907517,-7.3268429685871865
C-2509655-3548-976,240,-9.865148737063919,-7.328895213595567
C-2509655-3548-977,240,-8.819636879795866,-7.33325151300085
C-2509655-3548-978,240,-8.502310292254045,-7.334573707115608
C-2509655-3548-979,240,-8.984388811490259,-7.33256504661879
C-2509655-3548-98,240,-8.802768965010742,-7.3333217959791215
C-2509655-3548-980,240,-8.790498103885037,-7.333372924567145
C-2509655-3548-981,240,-9.865137771646086,-7.328895259284808
C-2509655-3548-982,240,-8.332976237335217,-7.3352792656777694
C-2509655-3548-983,240,-9.86515810732588,-7.328895174552809
C-2509655-3548-984,240,-8.920837868054246,-7.332829842216441
C-2509655-3548-985,240,-8.63110480314007,-7.33403706332025
C-2509655-3548-986,240,-8.981317612292523,-7.332577843282114
C-2509655-3548-987,240,-8.987988174410747,-7.332550049273289
C-2509655-3548-988,240,-8.984400443402922,-7.332564998152488
C-2509655-3548-989,240,-8.984385083595692,-7.3325650621516845
C-2509655-3548-99,240,-8.369049406397982,-7.335128960806674
C-2509655-3548-990,240,-8.267625213301226,-7.335551561611244
C-2509655-3548-991,240,-8.53230530172046,-7.334448727909498
C-2509655-3548-992,240,-8.984382367365686,-7.3325650734693095
C-2509655-3548-994,240,-9.032711470991737,-7.332363702204201
C-2509655-3548-995,240,-8.730495075307887,-7.333622937186217
C-2509655-3548-996,240,-9.865174631831495,-7.328895105700702
C-2509655-3548-997,240,-8.753163669680104,-7.333528484709666
C-2509655-3548-998,240,-9.041464669267642,-7.332327230544718
C-2509655-3548-999,240,-8.451958972515945,-7.334783504281183
C-53965-5632-1,240,-8.814920343789714,-7.333271165234209
C-53965-5632-100,240,-10.25583125981716,-7.3272673697507615
C-53965-5632-1002,240,-8.928273709737185,-7.332798859542762
C-53965-5632-1003,240,-8.636320683613828,-7.3340153304849425
C-53965-5632-1005,240,-8.938663116835995,-7.332755570346516
C-53965-5632-1006,240,-8.885192033969572,-7.3329783665251265
C-53965-5632-1007,240,-8.620157076460904,-7.3340826788480795
C-53965-5632-1008,240,-11.4064253474102,-7.322473227719124
C-53965-5632-101,240,-8.65910407587384,-7.333920399683859
C-53965-5632-1010,240,-8.984388581740928,-7.33256504757608
C-53965-5632-1011,240,-8.687992768887405,-7.333800030129636
C-53965-5632-1012,240,-9.582551334445938,-7.330072702773141
C-53965-5632-1013,240,-8.622899342381688,-7.334071252740076
C-53965-5632-1014,240,-8.975647337048398,-7.3326014694289645
C-53965-5632-1015,240,-10.01574550159024,-7.328267727076707
C-53965-5632-1017,240,-9.214956349898895,-7.331604348542088
C-53965-5632-1018,240,-8.82019088093128,-7.333249204662787
C-53965-5632-1019,240,-9.138239215950666,-7.331924003266872
C-53965-5632-102,240,-8.39380306086965,-7.33502582057971
C-53965-5632-1020,240,-8.975645924069665,-7.332601475316377
C-53965-5632-1021,240,-10.17348551974371,-7.327610477001068
C-53965-5632-1023,240,-8.288303775017333,-7.335465400937427
C-53965-5632-1024,240,-11.46021658123249,-7.322249097578197
C-53965-5632-1027,240,-10.2987587500817,-7.327088505207993
C-53965-5632-1028,240,-8.823187118416774,-7.333236720339929
C-53965-5632-1029,240,-8.360444961723672,-7.335164812659484
C-53965-5632-103,240,-8.542838827705511,-7.3344048382178935
C-53965-5632-1030,240,-9.671011216370147,-7.329704119931791
C-53965-5632-1031,240,-8.817666493807634,-7.3332597229424685
C-53965-5632-1032,240,-11.54247452614453,-7.321906356141064
C-53965-5632-1033,240,-8.975645719616432,-7.332601476168264
C-53965-5632-1034,240,-13.27999541335972,-7.314666685777667
C-53965-5632-1035,240,-8.342499261523441,-7.335239586410319
C-53965-5632-1036,240,-8.534189450581751,-7.334440877289242
C-53965-5632-1037,240,-8.802736565807052,-7.333321930975804
C-53965-5632-1038,240,-8.819658372298356,-7.333251423448757
C-53965-5632-1039,240,-8.58879775001017,-7.334213342708291
C-53965-5632-104,240,-8.98440001808159,-7.33256499992466
C-53965-5632-1040,240,-9.865159392997477,-7.328895169195844
C-53965-5632-1041,240,-8.853872179884114,-7.33310886591715
C-53965-5632-1042,240,-9.58684031303049,-7.330054832029039
C-53965-5632-1043,240,-8.549715011510468,-7.3343761874520395
C-53965-5632-1044,240,-9.000576874151902,-7.3324975963577
C-53965-5632-1045,240,-8.819646608284618,-7.333251472465481
C-53965-5632-1046,240,-8.957353215377081,-7.332677694935929
C-53965-5632-1047,240,-9.865163665075732,-7.328895151395518
C-53965-5632-1048,240,-9.16648867888558,-7.33180629717131
C-53965-5632-1049,240,-8.790502769063659,-7.333372905128901
C-53965-5632-105,240,-10.03352336708625,-7.3281936526371405
C-53965-5632-1050,240,-8.539917575856487,-7.334417010100598
C-53965-5632-1051,240,-8.9360543403349,-7.332766440248604
C-53965-5632-1052,240,-10.17346191188741,-7.327610575367135
C-53965-5632-1053,240,-8.366549573038636,-7.335139376779006
C-53965-5632-1054,240,-8.93608167923424,-7.3327663263365235
C-53965-5632-1056,240,-8.819056415108543,-7.333253931603715
C-53965-5632-1057,240,-11.14424535293941,-7.323565644362753
C-53965-5632-1058,240,-8.522836249217665,-7.334488182294927
C-53965-5632-1059,240,-8.984374628038047,-7.332565105716508
C-53965-5632-106,240,-8.378077111131672,-7.335091345370285
C-53965-5632-1060,240,-9.251301651630467,-7.331452909784873
C-53965-5632-1061,240,-9.865143255576653,-7.328895236435097
C-53965-5632-1062,240,-8.925288283177606,-7.332811298820093
C-53965-5632-1063,240,-8.814924656383623,-7.333271147265068
C-53965-5632-1064,240,-8.790506570917872,-7.333372889287842
C-53965-5632-1065,240,-8.555317483650683,-7.334352843818122
C-53965-5632-1066,240,-8.279211455945333,-7.335503285600227
C-53965-5632-1067,240,-9.86516849081602,-7.328895131288266
C-53965-5632-1068,240,-8.936063456638728,-7.332766402264005
C-53965-5632-1069,240,-8.765839600926462,-7.333475668329473
C-53965-5632-107,240,-8.785243884343187,-7.33339481714857
C-53965-5632-1070,240,-8.799471989559983,-7.333335533376833
C-53965-5632-1071,240,-8.297503756272317,-7.335427067682199
C-53965-5632-1072,240,-8.98438694875367,-7.3325650543801935
C-53965-5632-1073,240,-9.586824902530438,-7.3300548962394565
C-53965-5632-1074,240,-8.967687313866866,-7.332634636192221
C-53965-5632-1075,240,-8.81812695278967,-7.333257804363376
C-53965-5632-1076,240,-8.790485663312008,-7.333372976402867
C-53965-5632-1077,240,-9.084004894465801,-7.332149979606393
C-53965-5632-1078,240,-8.984399510164767,-7.33256500204098
C-53965-5632-1079,240,-8.620162670194226,-7.334082655540857
C-53965-5632-108,240,-7.958057611598176,-7.33684142661834
C-53965-5632-1080,240,-9.045173778572128,-7.332311775922616
C-53965-5632-1081,240,-8.802751078483213,-7.33332187050632
C-53965-5632-1082,240,-8.819348655773943,-7.333252713934275
C-53965-5632-1084,240,-8.390238547961209,-7.335040672716828
C-53965-5632-1085,240,-8.353942175728617,-7.33519190760113
C-53965-5632-1086,240,-8.819051674621344,-7.333253951355744
C-53965-5632-1087,240,-8.270499730034343,-7.33553958445819
C-53965-5632-1088,240,-8.30743279701681,-7.335385696679096
C-53965-5632-1089,240,-8.776390202951621,-7.333431707487701
C-53965-5632-1090,240,-8.936055731350276,-7.332766434452707
C-53965-5632-1091,240,-7.827108858095338,-7.337387046424603
C-53965-5632-1092,240,-8.984381060697721,-7.33256507891376
C-53965-5632-1093,240,-8.486199634614037,-7.334640834855775
C-53965-5632-1095,240,-8.984406619928077,-7.332564972416966
C-53965-5632-1096,240,-9.038969590332137,-7.332337626706949
C-53965-5632-1097,240,-8.134943187112782,-7.336104403387029
C-53965-5632-1098,240,-8.455774962795203,-7.334767604321686
C-53965-5632-1099,240,-8.735956898960271,-7.333600179587665
C-53965-5632-11,240,-8.80273621232544,-7.333321932448643
C-53965-5632-1100,240,-8.561883221546504,-7.33432548657689
C-53965-5632-1102,240,-8.810527153009774,-7.333289470195792
C-53965-5632-1103,240,-8.957681434679115,-7.332676327355503
C-53965-5632-1104,240,-9.586834250570348,-7.33005485728929
C-53965-5632-1105,240,-10.63279575714799,-7.325696684345217
C-53965-5632-1106,240,-8.802743749869796,-7.3333219010422095
C-53965-5632-1107,240,-8.984383003925624,-7.332565070816977
C-53965-5632-1108,240,-9.091077871738714,-7.332120508867756
C-53965-5632-111,240,-8.919230625648792,-7.332836539059796
C-53965-5632-1110,240,-8.984394083380273,-7.332565024652582
C-53965-5632-1111,240,-8.936061331904003,-7.332766411117066
C-53965-5632-1113,240,-9.155567028646766,-7.331851804047305
C-53965-5632-1114,240,-8.54413353145511,-7.334399443618937
C-53965-5632-1115,240,-11.1366171480959,-7.323597428549601
C-53965-5632-1116,240,-8.936087402119256,-7.332766302491169
C-53965-5632-1117,240,-7.813650229681459,-7.337443124042993
C-53965-5632-1119,240,-8.54192733570018,-7.334408636101249
C-53965-5632-112,240,-8.984406649764399,-7.332564972292648
C-53965-5632-1120,240,-8.766593861890794,-7.333472525575455
C-53965-5632-1121,240,-8.814923873029791,-7.333271150529042
C-53965-5632-1122,240,-8.366556870581526,-7.335139346372577
